Product_Category,Product_Name,Quantity,Payment_Method,Review_Rating,Review_Text,State,Review_Text_sentiment,Review_Text_sentiment_num,Review_Text_sentiment_confidence
Clothing,Saree,3,UPI,4,Good quality,Haryana,positive,2,0.9450585246086121
Home & Kitchen,Water Purifier,3,Credit Card,1,Very bad product,Himachal Pradesh,negative,0,0.9768244624137878
Clothing,Sneakers,1,UPI,3,Okay product,Sikkim,positive,2,0.7045726180076599
Books,Biography,5,Credit Card,2,Not satisfied,Meghalaya,negative,0,0.9404667615890503
Books,Biography,5,Debit Card,5,Fantastic quality!,Gujarat,positive,2,0.9278391599655151
Home & Kitchen,Water Purifier,1,Credit Card,4,Satisfied with the product,Nagaland,positive,2,0.9785903692245483
Clothing,Jeans,3,Debit Card,4,Pretty decent,Chhattisgarh,positive,2,0.8838034272193909
Beauty,Shampoo,1,Debit Card,1,Defective item,Telangana,negative,0,0.9707651734352112
Beauty,Shampoo,3,UPI,1,Terrible experience,Odisha,negative,0,0.9610510468482971
Clothing,Jacket,2,Credit Card,3,Fair deal,Odisha,positive,2,0.757193922996521
Home & Kitchen,Mixer Grinder,1,Credit Card,4,Pretty decent,Meghalaya,positive,2,0.8838034272193909
Electronics,Smartwatch,2,Credit Card,2,Not satisfied,Haryana,negative,0,0.9404667615890503
Home & Kitchen,Vacuum Cleaner,1,Debit Card,2,Quality could improve,Uttar Pradesh,positive,2,0.8631800413131714
Beauty,Face Cream,1,Credit Card,4,Pretty decent,Meghalaya,positive,2,0.8838034272193909
Electronics,Smartphone,3,Cash on Delivery,4,Satisfied with the product,Uttar Pradesh,positive,2,0.9785903692245483
Beauty,Face Cream,1,Cash on Delivery,3,Okay product,Maharashtra,positive,2,0.7045726180076599
Electronics,Tablet,5,Credit Card,2,Quality could improve,Gujarat,positive,2,0.8631800413131714
Beauty,Hair Dryer,4,UPI,1,Terrible experience,Bihar,negative,0,0.9610510468482971
Home & Kitchen,Air Fryer,3,Credit Card,2,Poor packaging,Bihar,negative,0,0.9881618618965149
Books,Comics,3,Credit Card,1,Never buying again,Sikkim,negative,0,0.9667354226112366
Books,Science Textbook,4,Cash on Delivery,1,Waste of money,Maharashtra,negative,0,0.994858980178833
Beauty,Hair Dryer,1,Credit Card,1,Never buying again,Kerala,negative,0,0.9667354226112366
Beauty,Lipstick,5,UPI,4,Value for money,Maharashtra,neutral,1,0.5708264708518982
Clothing,T-Shirt,1,Cash on Delivery,4,Pretty decent,Maharashtra,positive,2,0.8838034272193909
Electronics,Tablet,5,UPI,3,Okay product,Manipur,positive,2,0.7045726180076599
Clothing,Saree,3,Credit Card,1,Waste of money,West Bengal,negative,0,0.994858980178833
Electronics,Smartwatch,1,Credit Card,5,Excellent product!,Telangana,positive,2,0.9557949304580688
Clothing,T-Shirt,2,Debit Card,3,Could be better,Arunachal Pradesh,positive,2,0.750451922416687
Clothing,Sneakers,1,Debit Card,1,Very bad product,Sikkim,negative,0,0.9768244624137878
Home & Kitchen,Water Purifier,1,Cash on Delivery,5,Loved it!,Rajasthan,positive,2,0.7877822518348694
Home & Kitchen,Cookware Set,3,Credit Card,5,Fantastic quality!,Rajasthan,positive,2,0.9278391599655151
Electronics,Smartphone,1,Credit Card,4,Good quality,Bihar,positive,2,0.9450585246086121
Books,Children's Book,2,UPI,4,Value for money,Arunachal Pradesh,neutral,1,0.5708264708518982
Electronics,Tablet,1,UPI,5,Highly recommend!,Madhya Pradesh,positive,2,0.9508875012397766
Home & Kitchen,Vacuum Cleaner,1,Debit Card,1,Defective item,Telangana,negative,0,0.9707651734352112
Books,Science Textbook,4,Credit Card,4,Good quality,Karnataka,positive,2,0.9450585246086121
Beauty,Face Cream,2,Cash on Delivery,1,Defective item,Uttar Pradesh,negative,0,0.9707651734352112
Electronics,Laptop,5,Credit Card,4,Value for money,West Bengal,neutral,1,0.5708264708518982
Electronics,Smartphone,2,Cash on Delivery,5,Excellent product!,Bihar,positive,2,0.9557949304580688
Books,Fiction Novel,5,Cash on Delivery,4,Satisfied with the product,Haryana,positive,2,0.9785903692245483
Clothing,Sneakers,3,Debit Card,4,Value for money,Gujarat,neutral,1,0.5708264708518982
Clothing,T-Shirt,2,UPI,5,Worth every rupee!,Gujarat,positive,2,0.900964081287384
Beauty,Lipstick,4,Debit Card,3,Could be better,Nagaland,positive,2,0.750451922416687
Electronics,Smartphone,2,Credit Card,3,Okay product,Manipur,positive,2,0.7045726180076599
Electronics,Laptop,3,Debit Card,1,Very bad product,Chhattisgarh,negative,0,0.9768244624137878
Beauty,Shampoo,5,UPI,2,Not satisfied,Maharashtra,negative,0,0.9404667615890503
Electronics,Smartphone,2,Debit Card,4,Good quality,Goa,positive,2,0.9450585246086121
Electronics,Laptop,4,UPI,1,Very bad product,Himachal Pradesh,negative,0,0.9768244624137878
Clothing,Saree,4,Cash on Delivery,4,Pretty decent,Manipur,positive,2,0.8838034272193909
Clothing,Sneakers,2,Credit Card,3,Not bad,Haryana,neutral,1,0.48498252034187317
Books,Comics,2,UPI,4,Value for money,West Bengal,neutral,1,0.5708264708518982
Beauty,Perfume,4,UPI,5,Highly recommend!,Assam,positive,2,0.9508875012397766
Beauty,Hair Dryer,4,Cash on Delivery,5,Loved it!,Manipur,positive,2,0.7877822518348694
Electronics,Headphones,5,Debit Card,3,Okay product,Uttar Pradesh,positive,2,0.7045726180076599
Clothing,T-Shirt,2,Credit Card,3,Fair deal,West Bengal,positive,2,0.757193922996521
Home & Kitchen,Cookware Set,2,UPI,3,Could be better,West Bengal,positive,2,0.750451922416687
Books,Comics,2,Debit Card,2,Product not as expected,Nagaland,neutral,1,0.3900465667247772
Electronics,Smartphone,1,Cash on Delivery,2,Disappointed,Bihar,negative,0,0.986985981464386
Books,Science Textbook,2,UPI,2,Poor packaging,Arunachal Pradesh,negative,0,0.9881618618965149
Clothing,T-Shirt,5,UPI,1,Defective item,Rajasthan,negative,0,0.9707651734352112
Home & Kitchen,Cookware Set,2,Debit Card,4,Would buy again,Nagaland,positive,2,0.8037182092666626
Books,Biography,2,Debit Card,2,Quality could improve,Uttarakhand,positive,2,0.8631800413131714
Electronics,Tablet,4,Debit Card,5,Loved it!,Andhra Pradesh,positive,2,0.7877822518348694
Books,Fiction Novel,4,Debit Card,1,Very bad product,Assam,negative,0,0.9768244624137878
Home & Kitchen,Air Fryer,1,Debit Card,2,Not satisfied,Tripura,negative,0,0.9404667615890503
Electronics,Smartphone,4,Cash on Delivery,4,Value for money,West Bengal,neutral,1,0.5708264708518982
Books,Children's Book,1,Credit Card,5,Excellent product!,Haryana,positive,2,0.9557949304580688
Electronics,Headphones,1,Credit Card,1,Waste of money,Goa,negative,0,0.994858980178833
Electronics,Tablet,1,Cash on Delivery,5,Loved it!,Maharashtra,positive,2,0.7877822518348694
Books,Children's Book,2,Cash on Delivery,3,Not bad,Meghalaya,neutral,1,0.48498252034187317
Books,Biography,3,Cash on Delivery,1,Very bad product,Meghalaya,negative,0,0.9768244624137878
Home & Kitchen,Mixer Grinder,4,UPI,5,Loved it!,Gujarat,positive,2,0.7877822518348694
Clothing,Sneakers,1,Cash on Delivery,1,Defective item,West Bengal,negative,0,0.9707651734352112
Electronics,Tablet,4,Cash on Delivery,4,Value for money,Madhya Pradesh,neutral,1,0.5708264708518982
Beauty,Shampoo,3,Credit Card,3,Average,Arunachal Pradesh,neutral,1,0.4617282748222351
Electronics,Headphones,5,Cash on Delivery,5,Worth every rupee!,Goa,positive,2,0.900964081287384
Books,Children's Book,5,Cash on Delivery,4,Good quality,Madhya Pradesh,positive,2,0.9450585246086121
Books,Comics,5,Cash on Delivery,5,Loved it!,Andhra Pradesh,positive,2,0.7877822518348694
Clothing,Jeans,2,Credit Card,1,Waste of money,Madhya Pradesh,negative,0,0.994858980178833
Books,Biography,3,Cash on Delivery,1,Defective item,Himachal Pradesh,negative,0,0.9707651734352112
Home & Kitchen,Water Purifier,4,Cash on Delivery,1,Terrible experience,Uttar Pradesh,negative,0,0.9610510468482971
Clothing,Jeans,5,Debit Card,1,Defective item,Uttar Pradesh,negative,0,0.9707651734352112
Beauty,Lipstick,4,UPI,5,Highly recommend!,Manipur,positive,2,0.9508875012397766
Beauty,Perfume,5,Debit Card,4,Satisfied with the product,Jharkhand,positive,2,0.9785903692245483
Electronics,Smartwatch,3,Debit Card,1,Terrible experience,Maharashtra,negative,0,0.9610510468482971
Electronics,Laptop,2,Cash on Delivery,4,Good quality,Tamil Nadu,positive,2,0.9450585246086121
Clothing,Jacket,2,Debit Card,4,Would buy again,Telangana,positive,2,0.8037182092666626
Clothing,T-Shirt,3,UPI,4,Satisfied with the product,Uttar Pradesh,positive,2,0.9785903692245483
Clothing,T-Shirt,2,Debit Card,1,Terrible experience,Nagaland,negative,0,0.9610510468482971
Books,Children's Book,1,Cash on Delivery,2,Product not as expected,Sikkim,neutral,1,0.3900465667247772
Books,Comics,3,Debit Card,3,Fair deal,Tamil Nadu,positive,2,0.757193922996521
Electronics,Laptop,5,Credit Card,2,Product not as expected,Meghalaya,neutral,1,0.3900465667247772
Books,Fiction Novel,1,UPI,2,Disappointed,Chhattisgarh,negative,0,0.986985981464386
Books,Biography,3,Debit Card,4,Pretty decent,Gujarat,positive,2,0.8838034272193909
Home & Kitchen,Water Purifier,5,Debit Card,1,Never buying again,Jharkhand,negative,0,0.9667354226112366
Books,Biography,3,Debit Card,4,Value for money,Gujarat,neutral,1,0.5708264708518982
Home & Kitchen,Vacuum Cleaner,3,Cash on Delivery,5,Highly recommend!,Arunachal Pradesh,positive,2,0.9508875012397766
Clothing,T-Shirt,4,Cash on Delivery,3,Average,Odisha,neutral,1,0.4617282748222351
Books,Comics,2,Cash on Delivery,2,Disappointed,Telangana,negative,0,0.986985981464386
Books,Biography,2,UPI,5,Loved it!,Nagaland,positive,2,0.7877822518348694
Home & Kitchen,Water Purifier,2,Credit Card,3,Okay product,Arunachal Pradesh,positive,2,0.7045726180076599
Home & Kitchen,Air Fryer,3,UPI,5,Excellent product!,Telangana,positive,2,0.9557949304580688
Books,Comics,5,Cash on Delivery,2,Disappointed,Karnataka,negative,0,0.986985981464386
Beauty,Face Cream,2,Cash on Delivery,2,Disappointed,Arunachal Pradesh,negative,0,0.986985981464386
Clothing,T-Shirt,4,UPI,2,Disappointed,Arunachal Pradesh,negative,0,0.986985981464386
Clothing,Jeans,5,Cash on Delivery,4,Pretty decent,Odisha,positive,2,0.8838034272193909
Beauty,Shampoo,4,Debit Card,1,Defective item,Meghalaya,negative,0,0.9707651734352112
Books,Science Textbook,1,Debit Card,2,Not satisfied,Mizoram,negative,0,0.9404667615890503
Beauty,Hair Dryer,5,Debit Card,1,Never buying again,West Bengal,negative,0,0.9667354226112366
Books,Comics,3,Debit Card,2,Quality could improve,Mizoram,positive,2,0.8631800413131714
Beauty,Face Cream,2,Credit Card,2,Disappointed,Goa,negative,0,0.986985981464386
Electronics,Smartwatch,3,UPI,5,Excellent product!,Arunachal Pradesh,positive,2,0.9557949304580688
Electronics,Smartphone,4,Cash on Delivery,1,Waste of money,Mizoram,negative,0,0.994858980178833
Clothing,T-Shirt,3,Debit Card,1,Never buying again,Assam,negative,0,0.9667354226112366
Clothing,Jacket,1,UPI,5,Worth every rupee!,West Bengal,positive,2,0.900964081287384
Clothing,Saree,2,Cash on Delivery,5,Loved it!,Goa,positive,2,0.7877822518348694
Electronics,Tablet,4,UPI,4,Good quality,Assam,positive,2,0.9450585246086121
Electronics,Tablet,4,UPI,1,Waste of money,Punjab,negative,0,0.994858980178833
Beauty,Lipstick,3,Debit Card,1,Defective item,Assam,negative,0,0.9707651734352112
Beauty,Face Cream,1,Credit Card,1,Defective item,Sikkim,negative,0,0.9707651734352112
Beauty,Hair Dryer,3,Credit Card,1,Terrible experience,West Bengal,negative,0,0.9610510468482971
Beauty,Shampoo,3,UPI,4,Good quality,Haryana,positive,2,0.9450585246086121
Clothing,T-Shirt,4,Credit Card,4,Pretty decent,Madhya Pradesh,positive,2,0.8838034272193909
Home & Kitchen,Water Purifier,1,UPI,2,Product not as expected,Bihar,neutral,1,0.3900465667247772
Electronics,Smartphone,3,Credit Card,1,Defective item,Odisha,negative,0,0.9707651734352112
Books,Comics,5,Cash on Delivery,2,Poor packaging,Haryana,negative,0,0.9881618618965149
Books,Fiction Novel,1,Cash on Delivery,2,Not satisfied,Odisha,negative,0,0.9404667615890503
Beauty,Lipstick,2,Credit Card,3,Fair deal,Punjab,positive,2,0.757193922996521
Beauty,Perfume,1,Cash on Delivery,5,Highly recommend!,Arunachal Pradesh,positive,2,0.9508875012397766
Electronics,Smartwatch,1,UPI,4,Would buy again,Punjab,positive,2,0.8037182092666626
Books,Biography,5,UPI,4,Pretty decent,Assam,positive,2,0.8838034272193909
Home & Kitchen,Water Purifier,5,UPI,3,Okay product,Maharashtra,positive,2,0.7045726180076599
Electronics,Headphones,3,Debit Card,3,Average,Sikkim,neutral,1,0.4617282748222351
Electronics,Laptop,4,Credit Card,4,Good quality,Odisha,positive,2,0.9450585246086121
Beauty,Perfume,4,Cash on Delivery,2,Poor packaging,Odisha,negative,0,0.9881618618965149
Electronics,Smartwatch,4,UPI,5,Excellent product!,Mizoram,positive,2,0.9557949304580688
Books,Children's Book,5,Credit Card,5,Worth every rupee!,Karnataka,positive,2,0.900964081287384
Books,Comics,3,Debit Card,4,Value for money,Himachal Pradesh,neutral,1,0.5708264708518982
Home & Kitchen,Air Fryer,2,Debit Card,5,Fantastic quality!,Gujarat,positive,2,0.9278391599655151
Home & Kitchen,Water Purifier,2,Credit Card,5,Loved it!,Sikkim,positive,2,0.7877822518348694
Books,Comics,3,Cash on Delivery,3,Not bad,Tamil Nadu,neutral,1,0.48498252034187317
Home & Kitchen,Air Fryer,1,UPI,1,Very bad product,Karnataka,negative,0,0.9768244624137878
Clothing,Sneakers,2,Debit Card,3,Not bad,Haryana,neutral,1,0.48498252034187317
Electronics,Headphones,4,Credit Card,5,Highly recommend!,Himachal Pradesh,positive,2,0.9508875012397766
Electronics,Smartwatch,4,UPI,3,Could be better,Madhya Pradesh,positive,2,0.750451922416687
Clothing,Saree,4,Credit Card,3,Okay product,Chhattisgarh,positive,2,0.7045726180076599
Home & Kitchen,Air Fryer,2,UPI,1,Very bad product,Sikkim,negative,0,0.9768244624137878
Beauty,Lipstick,5,UPI,2,Product not as expected,Rajasthan,neutral,1,0.3900465667247772
Clothing,T-Shirt,2,Cash on Delivery,5,Fantastic quality!,Jharkhand,positive,2,0.9278391599655151
Home & Kitchen,Mixer Grinder,3,Credit Card,2,Poor packaging,Manipur,negative,0,0.9881618618965149
Books,Children's Book,1,Debit Card,2,Disappointed,Karnataka,negative,0,0.986985981464386
Clothing,Saree,5,UPI,5,Highly recommend!,Tripura,positive,2,0.9508875012397766
Beauty,Perfume,5,Cash on Delivery,2,Product not as expected,Assam,neutral,1,0.3900465667247772
Home & Kitchen,Water Purifier,3,Cash on Delivery,5,Excellent product!,Andhra Pradesh,positive,2,0.9557949304580688
Home & Kitchen,Cookware Set,3,UPI,1,Very bad product,Manipur,negative,0,0.9768244624137878
Clothing,Jeans,4,UPI,2,Quality could improve,Punjab,positive,2,0.8631800413131714
Electronics,Smartwatch,3,Debit Card,1,Very bad product,Odisha,negative,0,0.9768244624137878
Books,Science Textbook,3,Cash on Delivery,4,Good quality,Bihar,positive,2,0.9450585246086121
Beauty,Face Cream,5,UPI,5,Fantastic quality!,Assam,positive,2,0.9278391599655151
Electronics,Headphones,3,Cash on Delivery,3,Average,Nagaland,neutral,1,0.4617282748222351
Beauty,Perfume,5,Credit Card,4,Value for money,Gujarat,neutral,1,0.5708264708518982
Electronics,Tablet,5,UPI,1,Waste of money,Mizoram,negative,0,0.994858980178833
Home & Kitchen,Cookware Set,4,Credit Card,5,Fantastic quality!,Himachal Pradesh,positive,2,0.9278391599655151
Home & Kitchen,Cookware Set,1,Cash on Delivery,5,Fantastic quality!,Chhattisgarh,positive,2,0.9278391599655151
Electronics,Headphones,1,Debit Card,2,Quality could improve,Kerala,positive,2,0.8631800413131714
Clothing,T-Shirt,3,Cash on Delivery,2,Poor packaging,Assam,negative,0,0.9881618618965149
Home & Kitchen,Water Purifier,2,Credit Card,3,Could be better,Haryana,positive,2,0.750451922416687
Clothing,Jeans,4,Cash on Delivery,3,Fair deal,Kerala,positive,2,0.757193922996521
Home & Kitchen,Vacuum Cleaner,4,Debit Card,2,Poor packaging,Jharkhand,negative,0,0.9881618618965149
Clothing,Sneakers,1,Cash on Delivery,1,Waste of money,Goa,negative,0,0.994858980178833
Electronics,Tablet,3,Debit Card,5,Loved it!,Manipur,positive,2,0.7877822518348694
Books,Biography,2,Debit Card,5,Excellent product!,Uttarakhand,positive,2,0.9557949304580688
Clothing,Saree,2,Credit Card,2,Poor packaging,Nagaland,negative,0,0.9881618618965149
Clothing,Jacket,3,Debit Card,4,Satisfied with the product,Tamil Nadu,positive,2,0.9785903692245483
Electronics,Laptop,5,Cash on Delivery,3,Average,Jharkhand,neutral,1,0.4617282748222351
Home & Kitchen,Mixer Grinder,5,Credit Card,3,Fair deal,Punjab,positive,2,0.757193922996521
Home & Kitchen,Water Purifier,1,Cash on Delivery,4,Value for money,Uttar Pradesh,neutral,1,0.5708264708518982
Beauty,Shampoo,5,Credit Card,2,Poor packaging,Rajasthan,negative,0,0.9881618618965149
Home & Kitchen,Cookware Set,2,Credit Card,3,Could be better,Mizoram,positive,2,0.750451922416687
Electronics,Smartwatch,4,UPI,5,Excellent product!,Andhra Pradesh,positive,2,0.9557949304580688
Clothing,Saree,5,UPI,5,Highly recommend!,Sikkim,positive,2,0.9508875012397766
Clothing,Saree,4,Debit Card,5,Loved it!,Uttarakhand,positive,2,0.7877822518348694
Beauty,Hair Dryer,4,Credit Card,2,Quality could improve,Nagaland,positive,2,0.8631800413131714
Books,Comics,3,Credit Card,3,Fair deal,Jharkhand,positive,2,0.757193922996521
Clothing,T-Shirt,1,Credit Card,5,Excellent product!,Sikkim,positive,2,0.9557949304580688
Clothing,Jacket,5,UPI,5,Loved it!,Bihar,positive,2,0.7877822518348694
Books,Comics,1,Debit Card,4,Would buy again,Chhattisgarh,positive,2,0.8037182092666626
Beauty,Perfume,4,Cash on Delivery,4,Value for money,Himachal Pradesh,neutral,1,0.5708264708518982
Beauty,Perfume,1,Credit Card,5,Excellent product!,Bihar,positive,2,0.9557949304580688
Books,Comics,1,Debit Card,4,Value for money,Bihar,neutral,1,0.5708264708518982
Electronics,Laptop,4,Cash on Delivery,3,Could be better,Telangana,positive,2,0.750451922416687
Books,Biography,4,Credit Card,4,Would buy again,Nagaland,positive,2,0.8037182092666626
Books,Children's Book,3,Credit Card,5,Excellent product!,Chhattisgarh,positive,2,0.9557949304580688
Clothing,Jacket,2,UPI,5,Worth every rupee!,Himachal Pradesh,positive,2,0.900964081287384
Electronics,Smartphone,2,UPI,5,Loved it!,Jharkhand,positive,2,0.7877822518348694
Home & Kitchen,Mixer Grinder,5,Debit Card,4,Would buy again,Punjab,positive,2,0.8037182092666626
Electronics,Laptop,4,Debit Card,2,Not satisfied,Gujarat,negative,0,0.9404667615890503
Books,Comics,5,Debit Card,5,Excellent product!,Tamil Nadu,positive,2,0.9557949304580688
Clothing,T-Shirt,3,Cash on Delivery,3,Okay product,Karnataka,positive,2,0.7045726180076599
Books,Fiction Novel,1,Debit Card,5,Loved it!,Gujarat,positive,2,0.7877822518348694
Books,Science Textbook,4,Credit Card,5,Fantastic quality!,Sikkim,positive,2,0.9278391599655151
Electronics,Tablet,1,Debit Card,3,Not bad,Rajasthan,neutral,1,0.48498252034187317
Home & Kitchen,Air Fryer,4,Cash on Delivery,2,Not satisfied,West Bengal,negative,0,0.9404667615890503
Beauty,Face Cream,3,Debit Card,2,Disappointed,Himachal Pradesh,negative,0,0.986985981464386
Books,Comics,1,UPI,3,Could be better,Mizoram,positive,2,0.750451922416687
Electronics,Tablet,2,Credit Card,3,Okay product,Meghalaya,positive,2,0.7045726180076599
Beauty,Perfume,2,Credit Card,3,Not bad,Himachal Pradesh,neutral,1,0.48498252034187317
Home & Kitchen,Cookware Set,1,UPI,1,Very bad product,West Bengal,negative,0,0.9768244624137878
Beauty,Lipstick,5,Credit Card,5,Highly recommend!,Arunachal Pradesh,positive,2,0.9508875012397766
Beauty,Perfume,5,UPI,5,Highly recommend!,Assam,positive,2,0.9508875012397766
Beauty,Perfume,4,UPI,5,Loved it!,Rajasthan,positive,2,0.7877822518348694
Beauty,Hair Dryer,1,Debit Card,5,Highly recommend!,Maharashtra,positive,2,0.9508875012397766
Beauty,Hair Dryer,3,Cash on Delivery,4,Value for money,Uttarakhand,neutral,1,0.5708264708518982
